,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
351,27 days,2,BRRIO,BEZEE,"['29 OCT', ' 19:00', 'UTC-03:00']","['25 NOV', ' 03:18', 'UTC+01:00']",1015,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
352,22 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['20 NOV', ' 00:42', 'UTC+01:00']",1025,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
353,27 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1030,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
354,32 days,2,BRRIO,BEZEE,"['3 NOV', ' 18:00', 'UTC-03:00']","['5 DEC', ' 16:42', 'UTC+01:00']",1115,"[['RIO', 'LGP'], ['LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC, W.E.C. Lines']"
355,26 days,2,BRRIO,BEZEE,"['1 NOV', ' 15:00', 'UTC-03:00']","['27 NOV', ' 11:12', 'UTC+01:00']",1160,"[['RIO', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
356,30 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['5 DEC', ' 15:44', 'UTC+01:00']",1170,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
357,27 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['2 DEC', ' 21:14', 'UTC+01:00']",1185,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
358,31 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['6 DEC', ' 00:42', 'UTC+01:00']",1190,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
359,30 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['28 NOV', ' 16:44', 'UTC+01:00']",1270,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'RTM', 'HAM', 'LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'CMA CGM, Hapag-Lloyd, OOCL']"
360,21 days,1,BRRIO,NLAMS,"['29 OCT', ' 13:30', 'UTC-03:00']","['19 NOV', ' 01:30', 'UTC+01:00']",915,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
361,18 days,1,BRRIO,NLAMS,"['29 OCT', ' 13:30', 'UTC-03:00']","['16 NOV', ' 01:32', 'UTC+01:00']",970,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
362,32 days,2,BRRIO,NLAMS,"['27 OCT', ' 18:00', 'UTC-03:00']","['28 NOV', ' 06:00', 'UTC+01:00']",840,"[['RIO', 'ANR'], ['ANR', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
363,17 days,2,BRRIO,NLAMS,"['1 NOV', ' 15:00', 'UTC-03:00']","['18 NOV', ' 13:07', 'UTC+01:00']",1000,"[['RIO', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
364,27 days,2,BRRIO,NLAMS,"['29 OCT', ' 19:00', 'UTC-03:00']","['25 NOV', ' 02:46', 'UTC+01:00']",1000,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
365,26 days,2,BRRIO,NLAMS,"['1 NOV', ' 15:00', 'UTC-03:00']","['27 NOV', ' 13:13', 'UTC+01:00']",1210,"[['RIO', 'VLC'], ['VLC', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
366,29 days,2,BRRIO,NLAMS,"['3 NOV', ' 16:00', 'UTC-03:00']","['1 DEC', ' 20:47', 'UTC+01:00']",1235,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC, W.E.C. Lines']"
367,20 days,2,BRRIO,NLAMS,"['29 OCT', ' 11:28', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1285,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
368,33 days,2,BRRIO,NLAMS,"['28 OCT', ' 13:00', 'UTC-03:00']","['30 NOV', ' 01:47', 'UTC+01:00']",1525,"[['RIO', 'CAU'], ['CAU', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
369,37 days,2,BRRIO,NLAMS,"['28 OCT', ' 13:00', 'UTC-03:00']","['4 DEC', ' 10:48', 'UTC+01:00']",1660,"[['RIO', 'FPO'], ['FPO', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
370,30 days,2,BRRIO,NLAMS,"['28 OCT', ' 13:00', 'UTC-03:00']","['27 NOV', ' 02:43', 'UTC+01:00']",1670,"[['RIO', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
371,26 days,2,BRRIO,NLAMS,"['27 OCT', ' 20:00', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1685,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['COSCO, Maersk', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
372,31 days,2,BRRIO,NLAMS,"['31 OCT', ' 15:59', 'UTC-03:00']","['1 DEC', ' 14:43', 'UTC+01:00']",1690,"[['RIO', 'SSA', 'CTG', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
373,37 days,2,BRRIO,NLAMS,"['28 OCT', ' 10:00', 'UTC-03:00']","['4 DEC', ' 02:43', 'UTC+01:00']",2300,"[['RIO', 'CTG', 'VER', 'ATM'], ['ATM', 'MSY', 'MOB', 'FPO', 'CHS', 'ANR'], ['ANR', 'AMS']]","['MSC, ONE', 'MSC']"
374,29 days,1,BRRIG,NLRTM,"['27 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",1010,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
375,28 days,1,BRRIG,NLRTM,"['3 NOV', ' 06:00', 'UTC-03:00']","['30 NOV', ' 15:00', 'UTC+01:00']",1060,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC']"
376,23 days,1,BRRIG,NLRTM,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",1690,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
377,33 days,1,BRRIG,NLRTM,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 08:00', 'UTC+01:00']",1785,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
378,32 days,2,BRRIG,NLRTM,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 08:00', 'UTC+01:00']",1175,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
379,34 days,2,BRRIG,NLRTM,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 00:41', 'UTC+01:00']",1205,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
380,28 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 03:30', 'UTC+01:00']",1070,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
381,30 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['28 NOV', ' 14:00', 'UTC+01:00']",1095,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, ONE']"
382,25 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['23 NOV', ' 18:03', 'UTC+01:00']",1110,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
383,35 days,1,BRRIG,BEANR,"['27 OCT', ' 06:00', 'UTC-03:00']","['1 DEC', ' 00:00', 'UTC+01:00']",1110,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
384,33 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 22:00', 'UTC+01:00']",1120,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
385,36 days,1,BRRIG,BEANR,"['27 OCT', ' 23:00', 'UTC-03:00']","['2 DEC', ' 14:00', 'UTC+01:00']",1345,"[['RIG', 'ITJ', 'SSZ', 'SUA', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR']]","['CMA CGM, Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
386,29 days,1,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
387,33 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 06:45', 'UTC+01:00']",1190,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
388,34 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 18:00', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
389,32 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 18:00', 'UTC+01:00']",1395,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
390,23 days,2,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1790,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
391,34 days,2,BRRIG,BEANR,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 11:03', 'UTC+01:00']",1880,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
392,34 days,1,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 15:36', 'UTC+01:00']",1225,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC']"
393,29 days,2,BRRIG,NLVLI,"['27 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 02:12', 'UTC+01:00']",1085,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
394,28 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 05:05', 'UTC+01:00']",1130,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
395,30 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['28 NOV', ' 15:32', 'UTC+01:00']",1150,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, ONE']"
396,33 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 23:35', 'UTC+01:00']",1180,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
397,23 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1765,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
398,29 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
399,34 days,2,BRRIG,NLVLI,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 10:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
400,32 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 10:11', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
401,33 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 08:21', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
402,34 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 05:36', 'UTC+01:00']",1310,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
403,32 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 19:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
404,29 days,3,BRRIG,NLVLI,"['27 OCT', ' 08:28', 'UTC-03:00']","['24 NOV', ' 23:36', 'UTC+01:00']",1705,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
405,30 days,3,BRRIG,NLVLI,"['1 NOV', ' 17:27', 'UTC-03:00']","['1 DEC', ' 01:35', 'UTC+01:00']",1750,"[['RIG', 'ITJ'], ['ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
406,34 days,1,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 16:42', 'UTC+01:00']",1255,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC']"
407,29 days,2,BRRIG,BEZEE,"['27 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 03:18', 'UTC+01:00']",1115,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
408,28 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 06:14', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
409,36 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['4 DEC', ' 08:59', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
410,30 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['28 NOV', ' 16:42', 'UTC+01:00']",1185,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, ONE']"
411,34 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 00:44', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
412,36 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['4 DEC', ' 20:59', 'UTC+01:00']",1305,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
413,23 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
414,29 days,2,BRRIG,BEZEE,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1885,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
415,34 days,2,BRRIG,BEZEE,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 11:17', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
416,35 days,2,BRRIG,BEZEE,"['31 OCT', ' 13:57', 'UTC-03:00']","['5 DEC', ' 06:00', 'UTC+01:00']",2275,"[['RIG', 'ITJ'], ['ITJ', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
417,31 days,3,BRRIG,BEZEE,"['3 NOV', ' 06:00', 'UTC-03:00']","['4 DEC', ' 08:59', 'UTC+01:00']",1205,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
418,33 days,3,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 09:27', 'UTC+01:00']",1280,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
419,34 days,3,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 20:42', 'UTC+01:00']",1300,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
420,25 days,1,BRRIG,NLAMS,"['29 OCT', ' 20:00', 'UTC-03:00']","['23 NOV', ' 17:47', 'UTC+01:00']",1105,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
421,29 days,2,BRRIG,NLAMS,"['27 OCT', ' 06:00', 'UTC-03:00']","['25 NOV', ' 02:46', 'UTC+01:00']",1100,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
422,34 days,2,BRRIG,NLAMS,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 02:32', 'UTC+01:00']",1255,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
423,23 days,2,BRRIG,NLAMS,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1780,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
424,34 days,2,BRRIG,NLAMS,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 10:47', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
425,32 days,3,BRRIG,NLAMS,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 10:47', 'UTC+01:00']",1265,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
426,25 days,3,BRRIG,NLAMS,"['27 OCT', ' 08:28', 'UTC-03:00']","['21 NOV', ' 01:47', 'UTC+01:00']",1735,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
427,36 days,3,BRRIG,NLAMS,"['27 OCT', ' 08:28', 'UTC-03:00']","['1 DEC', ' 20:47', 'UTC+01:00']",1920,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC, W.E.C. Lines']"
428,35 days,3,BRRIG,NLAMS,"['27 OCT', ' 08:28', 'UTC-03:00']","['1 DEC', ' 05:29', 'UTC+01:00']",1955,"[['RIG', 'MVD'], ['MVD', 'ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
429,35 days,3,BRRIG,NLAMS,"['31 OCT', ' 13:57', 'UTC-03:00']","['5 DEC', ' 12:03', 'UTC+01:00']",2455,"[['RIG', 'ITJ'], ['ITJ', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
