,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
26,24 days,3,BRFOR,NLVLI,"['17 OCT', ' 23:53', 'UTC-03:00']","['11 NOV', ' 03:36', 'UTC+01:00']",2080,"[['FOR', 'SUA'], ['SUA', 'CTB'], ['CTB', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
27,28 days,3,BRFOR,NLVLI,"['17 OCT', ' 23:53', 'UTC-03:00']","['14 NOV', ' 07:23', 'UTC+01:00']",2185,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU'], ['CAU', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
28,28 days,3,BRFOR,NLVLI,"['17 OCT', ' 23:53', 'UTC-03:00']","['15 NOV', ' 03:36', 'UTC+01:00']",2395,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
29,12 days,2,BRFOR,BEZEE,"['28 OCT', ' 06:27', 'UTC-03:00']","['9 NOV', ' 01:17', 'UTC+01:00']",805,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
30,28 days,2,BRFOR,BEZEE,"['20 OCT', ' 00:00', 'UTC-03:00']","['16 NOV', ' 16:52', 'UTC+01:00']",885,"[['FOR', 'NAT', 'VGO', 'LGP', 'RTM', 'LEH'], ['LEH', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM', 'CMA CGM, Hapag-Lloyd']"
31,28 days,2,BRFOR,BEZEE,"['20 OCT', ' 00:00', 'UTC-03:00']","['17 NOV', ' 00:42', 'UTC+01:00']",950,"[['FOR', 'NAT', 'VGO', 'LGP', 'RTM'], ['RTM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM', 'CMA CGM, Hapag-Lloyd, ONE, OOCL']"
32,28 days,2,BRFOR,BEZEE,"['17 OCT', ' 23:53', 'UTC-03:00']","['14 NOV', ' 06:00', 'UTC+01:00']",2025,"[['FOR', 'SUA'], ['SUA', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
33,16 days,3,BRFOR,BEZEE,"['28 OCT', ' 06:27', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",845,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
34,22 days,3,BRFOR,BEZEE,"['28 OCT', ' 06:27', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",850,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
35,23 days,3,BRFOR,BEZEE,"['28 OCT', ' 06:27', 'UTC-03:00']","['19 NOV', ' 14:42', 'UTC+01:00']",870,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
36,16 days,3,BRFOR,BEZEE,"['16 OCT', ' 22:28', 'UTC-03:00']","['1 NOV', ' 20:42', 'UTC+01:00']",890,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
37,18 days,3,BRFOR,BEZEE,"['20 OCT', ' 18:27', 'UTC-03:00']","['7 NOV', ' 16:17', 'UTC+01:00']",915,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd, OOCL']"
38,21 days,3,BRFOR,BEZEE,"['4 NOV', ' 17:27', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1015,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
39,22 days,3,BRFOR,BEZEE,"['16 OCT', ' 22:28', 'UTC-03:00']","['7 NOV', ' 16:42', 'UTC+01:00']",1055,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
40,26 days,3,BRFOR,BEZEE,"['16 OCT', ' 18:53', 'UTC-03:00']","['11 NOV', ' 03:18', 'UTC+01:00']",1915,"[['FOR', 'SUA'], ['SUA', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
41,27 days,3,BRFOR,BEZEE,"['17 OCT', ' 23:53', 'UTC-03:00']","['13 NOV', ' 06:42', 'UTC+01:00']",2235,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU'], ['CAU', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
42,29 days,3,BRFOR,BEZEE,"['17 OCT', ' 23:53', 'UTC-03:00']","['15 NOV', ' 04:42', 'UTC+01:00']",2425,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
43,16 days,2,BRFOR,NLAMS,"['28 OCT', ' 06:27', 'UTC-03:00']","['12 NOV', ' 12:30', 'UTC+01:00']",735,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
44,12 days,2,BRFOR,NLAMS,"['28 OCT', ' 06:27', 'UTC-03:00']","['9 NOV', ' 00:47', 'UTC+01:00']",790,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
45,14 days,3,BRFOR,NLAMS,"['16 OCT', ' 22:28', 'UTC-03:00']","['31 OCT', ' 01:47', 'UTC+01:00']",890,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
46,18 days,3,BRFOR,NLAMS,"['20 OCT', ' 18:27', 'UTC-03:00']","['7 NOV', ' 15:47', 'UTC+01:00']",900,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd, OOCL']"
47,18 days,3,BRFOR,NLAMS,"['16 OCT', ' 22:28', 'UTC-03:00']","['3 NOV', ' 20:47', 'UTC+01:00']",1055,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
48,26 days,3,BRFOR,NLAMS,"['16 OCT', ' 18:53', 'UTC-03:00']","['11 NOV', ' 02:46', 'UTC+01:00']",1900,"[['FOR', 'SUA'], ['SUA', 'SSZ'], ['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
49,26 days,3,BRFOR,NLAMS,"['17 OCT', ' 23:53', 'UTC-03:00']","['12 NOV', ' 10:29', 'UTC+01:00']",2110,"[['FOR', 'SUA'], ['SUA', 'CTB'], ['CTB', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
50,27 days,3,BRFOR,NLAMS,"['17 OCT', ' 23:53', 'UTC-03:00']","['13 NOV', ' 08:43', 'UTC+01:00']",2285,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU'], ['CAU', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
51,29 days,3,BRFOR,NLAMS,"['17 OCT', ' 23:53', 'UTC-03:00']","['15 NOV', ' 06:43', 'UTC+01:00']",2475,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
52,25 days,4,BRFOR,NLAMS,"['16 OCT', ' 22:28', 'UTC-03:00']","['10 NOV', ' 08:22', 'UTC+01:00']",935,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
53,20 days,4,BRFOR,NLAMS,"['20 OCT', ' 18:27', 'UTC-03:00']","['9 NOV', ' 10:47', 'UTC+01:00']",960,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'VGO'], ['VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, MSC, W.E.C. Lines']"
54,21 days,4,BRFOR,NLAMS,"['20 OCT', ' 18:27', 'UTC-03:00']","['10 NOV', ' 10:54', 'UTC+01:00']",960,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd']"
55,19 days,4,BRFOR,NLAMS,"['28 OCT', ' 06:27', 'UTC-03:00']","['16 NOV', ' 06:43', 'UTC+01:00']",1220,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
56,19 days,0,BRSSZ,NLRTM,"['23 OCT', ' 00:00', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",850,"[['SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
57,20 days,0,BRSSZ,NLRTM,"['20 OCT', ' 17:00', 'UTC-03:00']","['8 NOV', ' 22:00', 'UTC+01:00']",910,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, MSC']"
58,27 days,1,BRSSZ,NLRTM,"['20 OCT', ' 19:00', 'UTC-03:00']","['16 NOV', ' 09:00', 'UTC+01:00']",940,"[['SSZ', 'RIO'], ['RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
59,25 days,1,BRSSZ,NLRTM,"['24 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",955,"[['SSZ', 'SPB', 'PTM'], ['PTM', 'TNG', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, OOCL']"
60,21 days,1,BRSSZ,NLRTM,"['18 OCT', ' 15:00', 'UTC-03:00']","['7 NOV', ' 23:00', 'UTC+01:00']",1015,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'LGP', 'RTM']]","['MSC', 'MSC']"
61,26 days,1,BRSSZ,NLRTM,"['18 OCT', ' 00:00', 'UTC-03:00']","['13 NOV', ' 00:00', 'UTC+01:00']",1145,"[['SSZ', 'ITJ', 'FOR'], ['FOR', 'NAT', 'VGO', 'LGP', 'RTM']]","['CMA CGM', 'CMA CGM']"
62,24 days,1,BRSSZ,NLRTM,"['18 OCT', ' 15:00', 'UTC-03:00']","['10 NOV', ' 20:00', 'UTC+01:00']",1165,"[['SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
63,28 days,1,BRSSZ,NLRTM,"['18 OCT', ' 19:00', 'UTC-03:00']","['15 NOV', ' 07:00', 'UTC+01:00']",1640,"[['SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, MSC', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
64,30 days,2,BRSSZ,NLRTM,"['18 OCT', ' 15:00', 'UTC-03:00']","['17 NOV', ' 06:00', 'UTC+01:00']",1050,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC', 'Containerships, MSC']"
65,29 days,2,BRSSZ,NLRTM,"['20 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 00:41', 'UTC+01:00']",1105,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
66,28 days,2,BRSSZ,NLRTM,"['20 OCT', ' 15:28', 'UTC-03:00']","['17 NOV', ' 01:51', 'UTC+01:00']",1200,"[['SSZ', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
67,25 days,1,BRSSZ,BEANR,"['16 OCT', ' 18:00', 'UTC-03:00']","['10 NOV', ' 11:25', 'UTC+01:00']",840,"[['SSZ', 'RTM'], ['RTM', 'ANR']]","['MSC', 'MSC']"
68,20 days,1,BRSSZ,BEANR,"['16 OCT', ' 18:00', 'UTC-03:00']","['5 NOV', ' 04:03', 'UTC+01:00']",880,"[['SSZ', 'RTM'], ['RTM', 'ANR']]",['MSC']
69,19 days,1,BRSSZ,BEANR,"['23 OCT', ' 00:00', 'UTC-03:00']","['11 NOV', ' 03:04', 'UTC+01:00']",950,"[['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
70,24 days,1,BRSSZ,BEANR,"['20 OCT', ' 17:00', 'UTC-03:00']","['12 NOV', ' 22:00', 'UTC+01:00']",965,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
71,29 days,1,BRSSZ,BEANR,"['20 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 16:00', 'UTC+01:00']",970,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
72,24 days,1,BRSSZ,BEANR,"['28 OCT', ' 04:30', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",990,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
73,22 days,1,BRSSZ,BEANR,"['18 OCT', ' 15:00', 'UTC-03:00']","['9 NOV', ' 06:00', 'UTC+01:00']",995,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
74,20 days,1,BRSSZ,BEANR,"['20 OCT', ' 17:00', 'UTC-03:00']","['9 NOV', ' 01:03', 'UTC+01:00']",1005,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
75,29 days,1,BRSSZ,BEANR,"['20 OCT', ' 17:00', 'UTC-03:00']","['17 NOV', ' 22:00', 'UTC+01:00']",1020,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
76,30 days,1,BRSSZ,BEANR,"['23 OCT', ' 00:00', 'UTC-03:00']","['21 NOV', ' 22:00', 'UTC+01:00']",1030,"[['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
77,29 days,1,BRSSZ,BEANR,"['28 OCT', ' 04:30', 'UTC-03:00']","['25 NOV', ' 12:30', 'UTC+01:00']",1105,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
78,28 days,1,BRSSZ,BEANR,"['20 OCT', ' 15:28', 'UTC-03:00']","['16 NOV', ' 23:00', 'UTC+01:00']",1110,"[['SSZ', 'RIO'], ['RIO', 'ANR']]",['MSC']
79,28 days,1,BRSSZ,BEANR,"['28 OCT', ' 04:30', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1135,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
80,27 days,1,BRSSZ,BEANR,"['18 OCT', ' 15:00', 'UTC-03:00']","['14 NOV', ' 14:00', 'UTC+01:00']",1165,"[['SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
81,19 days,1,BRSSZ,NLVLI,"['23 OCT', ' 00:00', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",925,"[['SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
82,20 days,1,BRSSZ,NLVLI,"['20 OCT', ' 17:00', 'UTC-03:00']","['9 NOV', ' 00:11', 'UTC+01:00']",985,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
83,25 days,1,BRSSZ,NLVLI,"['23 OCT', ' 00:00', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1010,"[['SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
84,25 days,2,BRSSZ,NLVLI,"['16 OCT', ' 18:00', 'UTC-03:00']","['10 NOV', ' 13:01', 'UTC+01:00']",900,"[['SSZ', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
85,27 days,2,BRSSZ,NLVLI,"['20 OCT', ' 19:00', 'UTC-03:00']","['16 NOV', ' 11:11', 'UTC+01:00']",1015,"[['SSZ', 'RIO'], ['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
86,25 days,2,BRSSZ,NLVLI,"['24 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 02:06', 'UTC+01:00']",1025,"[['SSZ', 'SPB', 'PTM'], ['PTM', 'TNG', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, OOCL']"
87,29 days,2,BRSSZ,NLVLI,"['20 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1030,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
88,24 days,2,BRSSZ,NLVLI,"['28 OCT', ' 04:30', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",1050,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
89,22 days,2,BRSSZ,NLVLI,"['18 OCT', ' 15:00', 'UTC-03:00']","['9 NOV', ' 07:36', 'UTC+01:00']",1055,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
