,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
405,29 days,2,BRRIG,NLVLI,"['19 OCT', ' 18:02', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
406,33 days,2,BRRIG,NLVLI,"['20 OCT', ' 06:00', 'UTC-03:00']","['22 NOV', ' 09:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
407,33 days,3,BRRIG,NLVLI,"['20 OCT', ' 06:00', 'UTC-03:00']","['22 NOV', ' 01:36', 'UTC+01:00']",1175,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
408,32 days,3,BRRIG,NLVLI,"['15 OCT', ' 17:00', 'UTC-03:00']","['16 NOV', ' 03:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
409,27 days,3,BRRIG,NLVLI,"['15 OCT', ' 13:27', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",1665,"[['RIG', 'ITJ'], ['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
410,27 days,3,BRRIG,NLVLI,"['19 OCT', ' 01:28', 'UTC-03:00']","['14 NOV', ' 10:26', 'UTC+01:00']",1680,"[['RIG', 'MVD'], ['MVD', 'LPA'], ['LPA', 'AGA', 'RTM'], ['RTM', 'VLI']]","['MSC', 'MSC']"
411,28 days,3,BRRIG,NLVLI,"['16 OCT', ' 06:28', 'UTC-03:00']","['13 NOV', ' 09:12', 'UTC+01:00']",1735,"[['RIG', 'ITJ'], ['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
412,33 days,3,BRRIG,NLVLI,"['17 OCT', ' 06:27', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1745,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
413,34 days,1,BRRIG,BEZEE,"['18 OCT', ' 20:00', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",1735,"[['RIG', 'PNG', 'ITJ', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'CAU', 'ZEE']]","['MSC', 'MSC']"
414,29 days,2,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
415,34 days,2,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",1165,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
416,31 days,2,BRRIG,BEZEE,"['18 OCT', ' 00:00', 'UTC-03:00']","['17 NOV', ' 18:09', 'UTC+01:00']",1175,"[['RIG', 'IOA', 'ITJ', 'SSZ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
417,34 days,2,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 00:44', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
418,34 days,2,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 02:45', 'UTC+01:00']",1320,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd, ONE']"
419,34 days,2,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['18 NOV', ' 08:54', 'UTC+01:00']",1385,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'COSCO, Hapag-Lloyd, ONE, OOCL, YML']"
420,37 days,2,BRRIG,BEZEE,"['26 OCT', ' 17:33', 'UTC-03:00']","['2 DEC', ' 16:42', 'UTC+01:00']",1505,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'ZEE']]",['MSC']
421,23 days,2,BRRIG,BEZEE,"['19 OCT', ' 18:02', 'UTC-03:00']","['11 NOV', ' 03:18', 'UTC+01:00']",1800,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
422,29 days,2,BRRIG,BEZEE,"['19 OCT', ' 18:02', 'UTC-03:00']","['17 NOV', ' 02:44', 'UTC+01:00']",1885,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
423,34 days,2,BRRIG,BEZEE,"['20 OCT', ' 06:00', 'UTC-03:00']","['22 NOV', ' 10:17', 'UTC+01:00']",1890,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
424,33 days,3,BRRIG,BEZEE,"['20 OCT', ' 06:00', 'UTC-03:00']","['22 NOV', ' 02:42', 'UTC+01:00']",1205,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
425,32 days,3,BRRIG,BEZEE,"['15 OCT', ' 17:00', 'UTC-03:00']","['16 NOV', ' 04:42', 'UTC+01:00']",1485,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
426,27 days,3,BRRIG,BEZEE,"['15 OCT', ' 13:27', 'UTC-03:00']","['11 NOV', ' 03:18', 'UTC+01:00']",1695,"[['RIG', 'ITJ'], ['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
427,26 days,1,BRRIG,NLAMS,"['15 OCT', ' 17:00', 'UTC-03:00']","['10 NOV', ' 06:47', 'UTC+01:00']",1105,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
428,31 days,2,BRRIG,NLAMS,"['18 OCT', ' 00:00', 'UTC-03:00']","['17 NOV', ' 17:55', 'UTC+01:00']",1170,"[['RIG', 'IOA', 'ITJ', 'SSZ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
429,37 days,2,BRRIG,NLAMS,"['26 OCT', ' 17:33', 'UTC-03:00']","['2 DEC', ' 18:43', 'UTC+01:00']",1555,"[['RIG', 'MVD'], ['MVD', 'ANR'], ['ANR', 'AMS']]",['MSC']
430,23 days,2,BRRIG,NLAMS,"['19 OCT', ' 18:02', 'UTC-03:00']","['11 NOV', ' 02:46', 'UTC+01:00']",1785,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
431,36 days,2,BRRIG,NLAMS,"['18 OCT', ' 20:00', 'UTC-03:00']","['23 NOV', ' 01:47', 'UTC+01:00']",1815,"[['RIG', 'PNG', 'ITJ', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
432,33 days,2,BRRIG,NLAMS,"['20 OCT', ' 06:00', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1875,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
433,27 days,3,BRRIG,NLAMS,"['15 OCT', ' 13:27', 'UTC-03:00']","['11 NOV', ' 02:46', 'UTC+01:00']",1680,"[['RIG', 'ITJ'], ['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'AMS']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
434,27 days,3,BRRIG,NLAMS,"['19 OCT', ' 01:28', 'UTC-03:00']","['14 NOV', ' 11:02', 'UTC+01:00']",1695,"[['RIG', 'MVD'], ['MVD', 'LPA'], ['LPA', 'AGA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
435,28 days,3,BRRIG,NLAMS,"['16 OCT', ' 06:28', 'UTC-03:00']","['13 NOV', ' 09:46', 'UTC+01:00']",1750,"[['RIG', 'ITJ'], ['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
436,30 days,3,BRRIG,NLAMS,"['19 OCT', ' 01:28', 'UTC-03:00']","['17 NOV', ' 20:47', 'UTC+01:00']",1815,"[['RIG', 'MVD'], ['MVD', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
437,32 days,3,BRRIG,NLAMS,"['17 OCT', ' 06:27', 'UTC-03:00']","['18 NOV', ' 02:32', 'UTC+01:00']",1870,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
438,35 days,3,BRRIG,NLAMS,"['24 OCT', ' 17:59', 'UTC-03:00']","['28 NOV', ' 12:03', 'UTC+01:00']",2555,"[['RIG', 'IOA'], ['IOA', 'PNG', 'SSZ', 'RIO', 'CTG', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'AMS']]","['MSC', 'MSC']"
439,35 days,3,BRRIG,NLAMS,"['15 OCT', ' 16:02', 'UTC-03:00']","['19 NOV', ' 02:43', 'UTC+01:00']",2715,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'RIO', 'SSA', 'SUA', 'CTB', 'CAU'], ['CAU', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
440,32 days,5,BRRIG,NLAMS,"['21 OCT', ' 23:00', 'UTC-03:00']","['23 NOV', ' 02:48', 'UTC+01:00']",1370,"[['RIG', 'ITJ', 'SSZ'], ['SSZ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hapag-Lloyd, Maersk', 'Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
441,26 days,1,BRITJ,NLRTM,"['16 OCT', ' 14:00', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",915,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
442,25 days,1,BRITJ,NLRTM,"['16 OCT', ' 03:00', 'UTC-03:00']","['10 NOV', ' 04:00', 'UTC+01:00']",975,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
443,29 days,1,BRITJ,NLRTM,"['17 OCT', ' 07:00', 'UTC-03:00']","['15 NOV', ' 07:00', 'UTC+01:00']",980,"[['ITJ', 'SPB', 'PTM'], ['PTM', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk', 'Hapag-Lloyd, Maersk']"
444,27 days,1,BRITJ,NLRTM,"['17 OCT', ' 07:00', 'UTC-03:00']","['13 NOV', ' 07:00', 'UTC+01:00']",985,"[['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
445,22 days,1,BRITJ,NLRTM,"['16 OCT', ' 03:00', 'UTC-03:00']","['6 NOV', ' 23:00', 'UTC+01:00']",1030,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM']]","['MSC', 'MSC']"
446,22 days,1,BRITJ,NLRTM,"['20 OCT', ' 18:11', 'UTC-03:00']","['11 NOV', ' 00:00', 'UTC+01:00']",1045,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
447,28 days,1,BRITJ,NLRTM,"['16 OCT', ' 03:00', 'UTC-03:00']","['12 NOV', ' 18:00', 'UTC+01:00']",1195,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
448,20 days,1,BRITJ,NLRTM,"['16 OCT', ' 02:54', 'UTC-03:00']","['5 NOV', ' 01:00', 'UTC+01:00']",1205,"[['ITJ', 'SSZ'], ['SSZ', 'RTM']]",['MSC']
449,29 days,1,BRITJ,NLRTM,"['17 OCT', ' 04:00', 'UTC-03:00']","['15 NOV', ' 07:00', 'UTC+01:00']",1690,"[['ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, ONE', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
450,31 days,2,BRITJ,NLRTM,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 00:41', 'UTC+01:00']",1145,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
451,28 days,2,BRITJ,NLRTM,"['16 OCT', ' 22:39', 'UTC-03:00']","['13 NOV', ' 22:51', 'UTC+01:00']",1575,"[['ITJ', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
452,32 days,1,BRITJ,BEANR,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 16:00', 'UTC+01:00']",1010,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
453,32 days,1,BRITJ,BEANR,"['16 OCT', ' 14:00', 'UTC-03:00']","['17 NOV', ' 00:00', 'UTC+01:00']",1015,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
454,25 days,1,BRITJ,BEANR,"['16 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 18:00', 'UTC+01:00']",1030,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
455,23 days,1,BRITJ,BEANR,"['18 OCT', ' 07:00', 'UTC-03:00']","['10 NOV', ' 07:03', 'UTC+01:00']",1045,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
456,31 days,1,BRITJ,BEANR,"['18 OCT', ' 07:00', 'UTC-03:00']","['17 NOV', ' 22:00', 'UTC+01:00']",1060,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
457,24 days,1,BRITJ,BEANR,"['17 OCT', ' 07:00', 'UTC-03:00']","['9 NOV', ' 23:00', 'UTC+01:00']",1125,"[['ITJ', 'SPB', 'PTM'], ['PTM', 'SOU', 'RTM', 'BRV', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd, OOCL']"
458,28 days,1,BRITJ,BEANR,"['20 OCT', ' 18:11', 'UTC-03:00']","['17 NOV', ' 00:00', 'UTC+01:00']",1145,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
459,31 days,1,BRITJ,BEANR,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 00:01', 'UTC+01:00']",1165,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd, ONE']"
460,30 days,1,BRITJ,BEANR,"['16 OCT', ' 03:00', 'UTC-03:00']","['14 NOV', ' 14:00', 'UTC+01:00']",1195,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
461,31 days,1,BRITJ,BEANR,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 06:11', 'UTC+01:00']",1235,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'COSCO, Hapag-Lloyd, ONE, OOCL, YML']"
462,29 days,1,BRITJ,BEANR,"['16 OCT', ' 02:54', 'UTC-03:00']","['14 NOV', ' 00:00', 'UTC+01:00']",1355,"[['ITJ', 'SSZ'], ['SSZ', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR']]",['MSC']
463,28 days,1,BRITJ,BEANR,"['16 OCT', ' 22:39', 'UTC-03:00']","['13 NOV', ' 20:00', 'UTC+01:00']",1485,"[['ITJ', 'RIO'], ['RIO', 'ANR']]",['MSC']
464,31 days,2,BRITJ,BEANR,"['22 OCT', ' 18:00', 'UTC-03:00']","['22 NOV', ' 00:00', 'UTC+01:00']",1045,"[['ITJ', 'SSZ', 'RIO'], ['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
465,27 days,2,BRITJ,BEANR,"['17 OCT', ' 07:00', 'UTC-03:00']","['13 NOV', ' 10:04', 'UTC+01:00']",1085,"[['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
466,26 days,2,BRITJ,NLVLI,"['16 OCT', ' 14:00', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",990,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
467,25 days,2,BRITJ,NLVLI,"['16 OCT', ' 03:00', 'UTC-03:00']","['10 NOV', ' 06:11', 'UTC+01:00']",1050,"[['ITJ', 'SSZ'], ['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd, MSC']"
468,29 days,2,BRITJ,NLVLI,"['17 OCT', ' 07:00', 'UTC-03:00']","['15 NOV', ' 09:12', 'UTC+01:00']",1055,"[['ITJ', 'SPB', 'PTM'], ['PTM', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'Hapag-Lloyd, Maersk']"
469,27 days,2,BRITJ,NLVLI,"['17 OCT', ' 07:00', 'UTC-03:00']","['13 NOV', ' 09:12', 'UTC+01:00']",1060,"[['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
470,32 days,2,BRITJ,NLVLI,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 17:36', 'UTC+01:00']",1070,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
471,25 days,2,BRITJ,NLVLI,"['16 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 19:36', 'UTC+01:00']",1090,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
472,22 days,2,BRITJ,NLVLI,"['20 OCT', ' 18:11', 'UTC-03:00']","['11 NOV', ' 02:12', 'UTC+01:00']",1120,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
473,31 days,2,BRITJ,NLVLI,"['18 OCT', ' 07:00', 'UTC-03:00']","['17 NOV', ' 23:35', 'UTC+01:00']",1120,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
474,28 days,2,BRITJ,NLVLI,"['20 OCT', ' 18:11', 'UTC-03:00']","['17 NOV', ' 01:35', 'UTC+01:00']",1205,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
475,31 days,2,BRITJ,NLVLI,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 01:36', 'UTC+01:00']",1225,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd, ONE']"
476,30 days,2,BRITJ,NLVLI,"['16 OCT', ' 03:00', 'UTC-03:00']","['14 NOV', ' 15:36', 'UTC+01:00']",1255,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
477,20 days,2,BRITJ,NLVLI,"['16 OCT', ' 02:54', 'UTC-03:00']","['5 NOV', ' 03:11', 'UTC+01:00']",1280,"[['ITJ', 'SSZ'], ['SSZ', 'RTM'], ['RTM', 'VLI']]",['MSC']
478,31 days,2,BRITJ,NLVLI,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 07:49', 'UTC+01:00']",1295,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'COSCO, Hapag-Lloyd, ONE, OOCL, YML']"
479,29 days,2,BRITJ,NLVLI,"['16 OCT', ' 02:54', 'UTC-03:00']","['14 NOV', ' 01:36', 'UTC+01:00']",1415,"[['ITJ', 'SSZ'], ['SSZ', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'VLI']]",['MSC']
480,26 days,2,BRITJ,BEZEE,"['16 OCT', ' 14:00', 'UTC-03:00']","['11 NOV', ' 03:18', 'UTC+01:00']",1020,"[['ITJ', 'PNG'], ['PNG', 'SSZ', 'PTM', 'TNG', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['COSCO, Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
481,29 days,2,BRITJ,BEZEE,"['17 OCT', ' 07:00', 'UTC-03:00']","['15 NOV', ' 10:18', 'UTC+01:00']",1085,"[['ITJ', 'SPB', 'PTM'], ['PTM', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'Hapag-Lloyd, Maersk']"
482,27 days,2,BRITJ,BEZEE,"['17 OCT', ' 07:00', 'UTC-03:00']","['13 NOV', ' 10:18', 'UTC+01:00']",1090,"[['ITJ', 'SPB', 'PTM', 'ALG'], ['ALG', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk', 'Maersk']"
483,26 days,2,BRITJ,BEZEE,"['18 OCT', ' 07:00', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",1095,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
484,32 days,2,BRITJ,BEZEE,"['18 OCT', ' 07:00', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",1100,"[['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
485,25 days,2,BRITJ,BEZEE,"['16 OCT', ' 03:00', 'UTC-03:00']","['9 NOV', ' 20:42', 'UTC+01:00']",1120,"[['ITJ', 'SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
