,Origin,Departure port,Departure terminal,Destination,Arrival port,Arrival terminal,Departure time,Arrival time,Transit time,Service name,CO2 footprint,Vessel name,Voyage no.,Vessel build year,Vessel flag,Vessel imo code
10,BRPEC,,,BEANR,,,,,,,,,,,,
11,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 29th Oct 2022 02:00,Fri 18th Nov 2022 15:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC MICHELA,NA241R,2016,PORTUGAL,9720512
12,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 5th Nov 2022 01:00,Fri 25th Nov 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MEHUIN,NA242R,2011,LIBERIA,9400100
13,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 12th Nov 2022 01:00,Fri 2nd Dec 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
14,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 19th Nov 2022 01:00,Fri 9th Dec 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,CZECH,NA244R,2015,MALTA,9723241
15,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 26th Nov 2022 01:00,Fri 16th Dec 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
16,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 3rd Dec 2022 01:00,Fri 23rd Dec 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
17,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 10th Dec 2022 01:00,Fri 30th Dec 2022 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,HUNGARY,NA247R,2015,MALTA,9723253
18,BRPEC,PECEM,APM TERMINALS PECEM,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 17th Dec 2022 01:00,Fri 6th Jan 2023 14:00,20 days,NWC TO SAEC - STRING I,0.6315 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
19,BRPEC,,,NLAMS,,,,,,,,,,,,
20,BRPEC,,,NLAMS,,,,,,,,,,,,
21,BRPEC,,,NLAMS,,,,,35 days,,1.0911 Tons,,,,,
22,BRPEC,,,NLAMS,,,,,35 days,,1.0911 Tons,,,,,
23,BRPEC,,,NLAMS,,,,,30 days,,1.0911 Tons,,,,,
24,BRPEC,,,NLAMS,,,,,34 days,,1.0911 Tons,,,,,
25,BRPEC,,,NLAMS,,,,,34 days,,1.0911 Tons,,,,,
26,BRPEC,,,NLAMS,,,,,33 days,,1.0911 Tons,,,,,
27,BRPEC,,,NLAMS,,,,,30 days,,1.0911 Tons,,,,,
28,BRPEC,,,NLAMS,,,,,34 days,,1.0911 Tons,,,,,
29,BRSSA,,,NLRTM,,,,,,,,,,,,
30,BRSSA,,,NLRTM,,,,,,,,,,,,
31,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 2nd Nov 2022 03:00,Wed 16th Nov 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MEHUIN,NA242R,2011,LIBERIA,9400100
32,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 9th Nov 2022 03:00,Wed 23rd Nov 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
33,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 16th Nov 2022 03:00,Wed 30th Nov 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,CZECH,NA244R,2015,MALTA,9723241
34,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 23rd Nov 2022 03:00,Wed 7th Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
35,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 30th Nov 2022 03:00,Wed 14th Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
36,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 7th Dec 2022 03:00,Wed 21st Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,HUNGARY,NA247R,2015,MALTA,9723253
37,BRSSA,SALVADOR,TECON SALVADOR,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Wed 14th Dec 2022 03:00,Wed 28th Dec 2022 15:00,14 days,NWC TO SAEC - STRING I,0.6598 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
38,BRSSA,,,BEANR,,,,,,,,,,,,
39,BRSSA,,,BEANR,,,,,,,,,,,,
40,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 2nd Nov 2022 03:00,Thu 24th Nov 2022 06:00,22 days,NWC TO SAEC - STRING I,0.7466 Tons,MEHUIN,NA242R,2011,LIBERIA,9400100
41,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 9th Nov 2022 03:00,Fri 2nd Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
42,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 16th Nov 2022 03:00,Fri 9th Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,CZECH,NA244R,2015,MALTA,9723241
43,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 23rd Nov 2022 03:00,Fri 16th Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
44,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 30th Nov 2022 03:00,Fri 23rd Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
45,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 7th Dec 2022 03:00,Fri 30th Dec 2022 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,HUNGARY,NA247R,2015,MALTA,9723253
46,BRSSA,SALVADOR,TECON SALVADOR,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Wed 14th Dec 2022 03:00,Fri 6th Jan 2023 14:00,23 days,NWC TO SAEC - STRING I,0.7466 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
47,BRSSA,,,NLAMS,,,,,,,,,,,,
48,BRSSA,,,NLAMS,,,,,,,,,,,,
49,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
50,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
51,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
52,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
53,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
54,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
55,BRSSA,,,NLAMS,,,,,18 days,,0.6706 Tons,,,,,
56,BRPNG,,,NLAMS,,,,,,,,,,,,
57,BRPNG,,,NLAMS,,,,,,,,,,,,
58,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
59,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
60,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
61,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
62,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
63,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
64,BRPNG,,,NLAMS,,,,,25 days,,0.8238 Tons,,,,,
65,BRRIO,,,NLRTM,,,,,,,,,,,,
66,BRRIO,,,NLRTM,,,,,,,,,,,,
67,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 29th Oct 2022 19:00,Wed 16th Nov 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,MEHUIN,NA242R,2011,LIBERIA,9400100
68,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 5th Nov 2022 19:00,Wed 23rd Nov 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
69,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sun 13th Nov 2022 01:00,Wed 30th Nov 2022 15:00,17 days,NWC TO SAEC - STRING I,0.7638 Tons,CZECH,NA244R,2015,MALTA,9723241
70,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 19th Nov 2022 19:00,Wed 7th Dec 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
71,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 26th Nov 2022 19:00,Wed 14th Dec 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
72,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 3rd Dec 2022 19:00,Wed 21st Dec 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,HUNGARY,NA247R,2015,MALTA,9723253
73,BRRIO,RIO DE JANEIRO,MULTITERMINAIS RIO DE JANEIRO,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 10th Dec 2022 19:00,Wed 28th Dec 2022 15:00,18 days,NWC TO SAEC - STRING I,0.7638 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
74,BRRIO,,,NLAMS,,,,,,,,,,,,
75,BRRIO,,,NLAMS,,,,,,,,,,,,
76,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
77,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
78,BRRIO,,,NLAMS,,,,,21 days,,0.7746 Tons,,,,,
79,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
80,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
81,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
82,BRRIO,,,NLAMS,,,,,22 days,,0.7746 Tons,,,,,
83,BRRIG,,,NLRTM,,,,,,,,,,,,
84,BRRIG,,,NLRTM,,,,,,,,,,,,
85,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 29th Oct 2022 16:00,Wed 23rd Nov 2022 11:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
86,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 12th Nov 2022 20:00,Wed 7th Dec 2022 15:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
87,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 19th Nov 2022 20:00,Wed 14th Dec 2022 15:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
88,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 26th Nov 2022 20:00,Wed 21st Dec 2022 15:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,HUNGARY,NA247R,2015,MALTA,9723253
89,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 3rd Dec 2022 20:00,Wed 28th Dec 2022 15:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
90,BRRIG,RIO GRANDE,TECON RIO GRANDE,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 17th Dec 2022 20:00,Wed 11th Jan 2023 15:00,25 days,NWC TO SAEC - STRING I,0.8803 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
91,BRRIG,,,BEANR,,,,,,,,,,,,
92,BRRIG,,,BEANR,,,,,,,,,,,,
93,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 29th Oct 2022 16:00,Fri 2nd Dec 2022 10:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
94,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 12th Nov 2022 20:00,Fri 16th Dec 2022 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
95,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 19th Nov 2022 20:00,Fri 23rd Dec 2022 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
96,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 26th Nov 2022 20:00,Fri 30th Dec 2022 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,HUNGARY,NA247R,2015,MALTA,9723253
97,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 3rd Dec 2022 20:00,Fri 6th Jan 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
98,BRRIG,RIO GRANDE,TECON RIO GRANDE,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 17th Dec 2022 20:00,Fri 20th Jan 2023 14:00,34 days,NWC TO SAEC - STRING I,0.9671 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
99,COCTG,,,NLRTM,,,,,,,,,,,,
100,COCTG,,,NLRTM,,,,,,,,,,,,
101,COCTG,,,NLRTM,,,,,20 days,,0.9587 Tons,,,,,
102,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
103,COCTG,,,NLRTM,,,,,20 days,,0.9587 Tons,,,,,
104,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
105,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
106,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
107,COCTG,,,NLRTM,,,,,24 days,,0.9587 Tons,,,,,
108,COCTG,,,NLRTM,,,,,21 days,,0.9587 Tons,,,,,
109,COTRB,,,NLRTM,,,,,,,,,,,,
110,COTRB,,,NLRTM,,,,,,,,,,,,
111,COTRB,,,NLRTM,,,,,19 days,,0.8573 Tons,,,,,
112,COTRB,,,NLRTM,,,,,17 days,,0.8573 Tons,,,,,
113,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
114,COTRB,,,NLRTM,,,,,17 days,,0.8573 Tons,,,,,
115,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
116,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
117,COTRB,,,NLRTM,,,,,18 days,,0.8573 Tons,,,,,
118,COTRB,,,NLRTM,,,,,21 days,,0.8573 Tons,,,,,
119,COTRB,,,BEANR,,,,,,,,,,,,
120,COTRB,,,BEANR,,,,,,,,,,,,
121,COTRB,,,BEANR,,,,,20 days,,0.8628 Tons,,,,,
122,COTRB,,,BEANR,,,,,19 days,,0.8628 Tons,,,,,
123,COTRB,,,BEANR,,,,,20 days,,0.8628 Tons,,,,,
124,COTRB,,,BEANR,,,,,19 days,,0.8628 Tons,,,,,
125,COTRB,,,BEANR,,,,,20 days,,0.8628 Tons,,,,,
126,COTRB,,,BEANR,,,,,20 days,,0.8628 Tons,,,,,
127,COTRB,,,BEANR,,,,,20 days,,0.8628 Tons,,,,,
128,COTRB,,,BEANR,,,,,22 days,,0.8628 Tons,,,,,
129,SRPBM,,,NLRTM,,,,,,,,,,,,
130,SRPBM,,,NLRTM,,,,,,,,,,,,
131,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
132,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
133,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
134,SRPBM,,,NLRTM,,,,,30 days,,1.0962 Tons,,,,,
135,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
136,SRPBM,,,NLRTM,,,,,31 days,,1.0962 Tons,,,,,
137,SRPBM,,,NLRTM,,,,,36 days,,1.0962 Tons,,,,,
138,SRPBM,,,BEANR,,,,,,,,,,,,
139,SRPBM,,,BEANR,,,,,,,,,,,,
140,SRPBM,,,BEANR,,,,,33 days,,1.1017 Tons,,,,,
141,SRPBM,,,BEANR,,,,,33 days,,1.1017 Tons,,,,,
142,SRPBM,,,BEANR,,,,,33 days,,1.1017 Tons,,,,,
143,SRPBM,,,BEANR,,,,,32 days,,1.1017 Tons,,,,,
144,SRPBM,,,BEANR,,,,,33 days,,1.1017 Tons,,,,,
145,SRPBM,,,BEANR,,,,,33 days,,1.1017 Tons,,,,,
146,SRPBM,,,BEANR,,,,,38 days,,1.1017 Tons,,,,,
147,UYMVD,,,NLRTM,,,,,,,,,,,,
148,UYMVD,,,NLRTM,,,,,,,,,,,,
149,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Fri 28th Oct 2022 03:00,Wed 23rd Nov 2022 15:00,26 days,NWC TO SAEC - STRING I,0.9201 Tons,MSC SOFIA CELESTE,NA243R,2015,PORTUGAL,9702091
150,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 10th Nov 2022 12:00,Wed 7th Dec 2022 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
151,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 17th Nov 2022 12:00,Wed 14th Dec 2022 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
152,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 24th Nov 2022 12:00,Wed 21st Dec 2022 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,HUNGARY,NA247R,2015,MALTA,9723253
153,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 1st Dec 2022 12:00,Wed 28th Dec 2022 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
154,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 15th Dec 2022 12:00,Wed 11th Jan 2023 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
155,UYMVD,MONTEVIDEO,MONTECON,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Thu 22nd Dec 2022 12:00,Wed 18th Jan 2023 15:00,27 days,NWC TO SAEC - STRING I,0.9201 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
156,ARBUE,,,NLRTM,,,,,,,,,,,,
157,ARBUE,,,NLRTM,,,,,,,,,,,,
158,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Sat 5th Nov 2022 02:00,Wed 30th Nov 2022 15:00,25 days,NWC TO SAEC - STRING I,0.9209 Tons,CZECH,NA244R,2015,MALTA,9723241
159,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 8th Nov 2022 10:00,Wed 7th Dec 2022 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
160,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 15th Nov 2022 10:00,Wed 14th Dec 2022 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
161,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 22nd Nov 2022 10:00,Wed 21st Dec 2022 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,HUNGARY,NA247R,2015,MALTA,9723253
162,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 29th Nov 2022 10:00,Wed 28th Dec 2022 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,MSC CATERINA,NA248R,2015,PORTUGAL,9705005
163,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 13th Dec 2022 10:00,Wed 11th Jan 2023 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,UASC ZAMZAM,NA250R,2014,DENMARK,9699127
164,ARBUE,BUENOS AIRES,EXOLGAN S.A.,NLRTM,ROTTERDAM,ECT DELTA MARINE TERMINAL (DMT),Tue 20th Dec 2022 10:00,Wed 18th Jan 2023 15:00,29 days,NWC TO SAEC - STRING I,0.9209 Tons,MSC MICHELA,NA251R,2016,PORTUGAL,9720512
165,ARBUE,,,BEANR,,,,,,,,,,,,
166,ARBUE,,,BEANR,,,,,,,,,,,,
167,ARBUE,BUENOS AIRES,EXOLGAN S.A.,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Sat 5th Nov 2022 02:00,Fri 9th Dec 2022 14:00,34 days,NWC TO SAEC - STRING I,1.0077 Tons,CZECH,NA244R,2015,MALTA,9723241
168,ARBUE,BUENOS AIRES,EXOLGAN S.A.,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Tue 8th Nov 2022 10:00,Fri 16th Dec 2022 14:00,38 days,NWC TO SAEC - STRING I,1.0077 Tons,MSC ATHENS,NA245R,2013,MALTA,9618305
169,ARBUE,BUENOS AIRES,EXOLGAN S.A.,BEANR,ANTWERP,MPET K1742 DEURGANCK TERMINAL,Tue 15th Nov 2022 10:00,Fri 23rd Dec 2022 14:00,38 days,NWC TO SAEC - STRING I,1.0077 Tons,MSC PALAK,NA246R,2016,PORTUGAL,9735206
