,Origin,Destination,LocalEstimatedDepartureTime,LocalEstimatedArrivalTime,EstimatedTotalTransitTimeDays,Ports,Vessels,Dates,ScrapingDate,ScrapingSite
0,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-02-22 15:30:00,2023-03-29 10:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009'], ['barge']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1), datetime.datetime(2023, 3, 28, 20, 0), datetime.datetime(2023, 3, 29, 10, 0)]",2023-02-17,Maersk
1,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-03-01 15:30:00,2023-04-07 10:00:00,37 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008'], ['barge']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 18, 14, 30), datetime.datetime(2023, 4, 5, 0, 1), datetime.datetime(2023, 4, 6, 20, 0), datetime.datetime(2023, 4, 7, 10, 0)]",2023-02-17,Maersk
2,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-03-08 15:30:00,2023-04-12 10:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009'], ['barge']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 10, 0)]",2023-02-17,Maersk
3,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-03-22 15:30:00,2023-04-26 09:59:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[[[], '9409352', 'CLX', 'SG', '9V8208', '2010'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010'], ['barge']]","[datetime.datetime(2023, 3, 22, 15, 30), datetime.datetime(2023, 4, 4, 12, 30), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1), datetime.datetime(2023, 4, 25, 19, 59), datetime.datetime(2023, 4, 26, 9, 59)]",2023-02-17,Maersk
4,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-03-29 15:30:00,2023-05-03 10:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[[[], '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['barge']]","[datetime.datetime(2023, 3, 29, 15, 30), datetime.datetime(2023, 4, 11, 12, 30), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1), datetime.datetime(2023, 5, 2, 20, 0), datetime.datetime(2023, 5, 3, 10, 0)]",2023-02-17,Maersk
5,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-04-05 15:30:00,2023-05-10 10:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[[[], '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['barge']]","[datetime.datetime(2023, 4, 5, 15, 30), datetime.datetime(2023, 4, 18, 12, 30), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1), datetime.datetime(2023, 5, 9, 20, 0), datetime.datetime(2023, 5, 10, 10, 0)]",2023-02-17,Maersk
6,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,2023-04-12 15:30:00,2023-05-17 10:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[[[], '9392925', 'CLX', 'SG', '9V7498', '2008'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008'], ['barge']]","[datetime.datetime(2023, 4, 12, 15, 30), datetime.datetime(2023, 4, 25, 12, 30), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1), datetime.datetime(2023, 5, 16, 20, 0), datetime.datetime(2023, 5, 17, 10, 0)]",2023-02-17,Maersk
7,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-02-22 15:30:00,2023-03-25 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 25, 6, 0)]",2023-02-17,Maersk
8,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-03-01 15:30:00,2023-04-03 06:00:00,33 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 18, 14, 30), datetime.datetime(2023, 4, 3, 6, 0)]",2023-02-17,Maersk
9,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-03-08 15:30:00,2023-04-08 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 8, 6, 0)]",2023-02-17,Maersk
10,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-03-22 15:30:00,2023-04-22 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[[[], '9409352', 'CLX', 'SG', '9V8208', '2010'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","[datetime.datetime(2023, 3, 22, 15, 30), datetime.datetime(2023, 4, 4, 12, 30), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 22, 6, 0)]",2023-02-17,Maersk
11,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-03-29 15:30:00,2023-04-29 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[[[], '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","[datetime.datetime(2023, 3, 29, 15, 30), datetime.datetime(2023, 4, 11, 12, 30), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 4, 29, 6, 0)]",2023-02-17,Maersk
12,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-04-05 15:30:00,2023-05-06 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[[[], '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","[datetime.datetime(2023, 4, 5, 15, 30), datetime.datetime(2023, 4, 18, 12, 30), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 6, 6, 0)]",2023-02-17,Maersk
13,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,2023-04-12 15:30:00,2023-05-13 06:00:00,31 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[[[], '9392925', 'CLX', 'SG', '9V7498', '2008'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","[datetime.datetime(2023, 4, 12, 15, 30), datetime.datetime(2023, 4, 25, 12, 30), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 13, 6, 0)]",2023-02-17,Maersk
14,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-02-22 15:30:00,2023-03-29 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009'], ['barge']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1), datetime.datetime(2023, 3, 28, 20, 0), datetime.datetime(2023, 3, 29, 20, 0)]",2023-02-17,Maersk
15,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-03-01 15:30:00,2023-04-07 20:00:00,37 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008'], ['barge']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 18, 14, 30), datetime.datetime(2023, 4, 5, 0, 1), datetime.datetime(2023, 4, 6, 20, 0), datetime.datetime(2023, 4, 7, 20, 0)]",2023-02-17,Maersk
16,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-03-08 15:30:00,2023-04-12 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009'], ['barge']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 20, 0)]",2023-02-17,Maersk
17,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-03-22 15:30:00,2023-04-26 19:59:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[[[], '9409352', 'CLX', 'SG', '9V8208', '2010'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010'], ['barge']]","[datetime.datetime(2023, 3, 22, 15, 30), datetime.datetime(2023, 4, 4, 12, 30), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1), datetime.datetime(2023, 4, 25, 19, 59), datetime.datetime(2023, 4, 26, 19, 59)]",2023-02-17,Maersk
18,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-03-29 15:30:00,2023-05-03 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[[[], '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['barge']]","[datetime.datetime(2023, 3, 29, 15, 30), datetime.datetime(2023, 4, 11, 12, 30), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1), datetime.datetime(2023, 5, 2, 20, 0), datetime.datetime(2023, 5, 3, 20, 0)]",2023-02-17,Maersk
19,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-04-05 15:30:00,2023-05-10 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[[[], '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['barge']]","[datetime.datetime(2023, 4, 5, 15, 30), datetime.datetime(2023, 4, 18, 12, 30), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1), datetime.datetime(2023, 5, 9, 20, 0), datetime.datetime(2023, 5, 10, 20, 0)]",2023-02-17,Maersk
20,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-04-12 15:30:00,2023-05-17 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Moerdijk Delta Marine Terminal BV']","[[[], '9392925', 'CLX', 'SG', '9V7498', '2008'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008'], ['barge']]","[datetime.datetime(2023, 4, 12, 15, 30), datetime.datetime(2023, 4, 25, 12, 30), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1), datetime.datetime(2023, 5, 16, 20, 0), datetime.datetime(2023, 5, 17, 20, 0)]",2023-02-17,Maersk
21,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-02-22 15:30:00,2023-03-27 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1)]",2023-02-17,Maersk
22,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-01 15:30:00,2023-04-05 00:01:00,34 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 18, 14, 30), datetime.datetime(2023, 4, 5, 0, 1)]",2023-02-17,Maersk
23,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-08 15:30:00,2023-04-10 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1)]",2023-02-17,Maersk
24,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-22 15:30:00,2023-04-24 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[[[], '9409352', 'CLX', 'SG', '9V8208', '2010'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","[datetime.datetime(2023, 3, 22, 15, 30), datetime.datetime(2023, 4, 4, 12, 30), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1)]",2023-02-17,Maersk
25,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-29 15:30:00,2023-05-01 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[[[], '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","[datetime.datetime(2023, 3, 29, 15, 30), datetime.datetime(2023, 4, 11, 12, 30), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1)]",2023-02-17,Maersk
26,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-04-05 15:30:00,2023-05-08 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[[[], '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","[datetime.datetime(2023, 4, 5, 15, 30), datetime.datetime(2023, 4, 18, 12, 30), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1)]",2023-02-17,Maersk
27,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-04-12 15:30:00,2023-05-15 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[[[], '9392925', 'CLX', 'SG', '9V7498', '2008'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","[datetime.datetime(2023, 4, 12, 15, 30), datetime.datetime(2023, 4, 25, 12, 30), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1)]",2023-02-17,Maersk
28,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-02-22 15:30:00,2023-03-29 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009'], ['barge']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1), datetime.datetime(2023, 3, 28, 20, 0), datetime.datetime(2023, 3, 29, 20, 0)]",2023-02-17,Maersk
29,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-01 15:30:00,2023-04-07 20:00:00,37 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008'], ['barge']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 18, 14, 30), datetime.datetime(2023, 4, 5, 0, 1), datetime.datetime(2023, 4, 6, 20, 0), datetime.datetime(2023, 4, 7, 20, 0)]",2023-02-17,Maersk
30,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-08 15:30:00,2023-04-12 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009'], ['barge']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 20, 0)]",2023-02-17,Maersk
31,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-22 15:30:00,2023-04-26 19:59:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[[[], '9409352', 'CLX', 'SG', '9V8208', '2010'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010'], ['barge']]","[datetime.datetime(2023, 3, 22, 15, 30), datetime.datetime(2023, 4, 4, 12, 30), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1), datetime.datetime(2023, 4, 25, 19, 59), datetime.datetime(2023, 4, 26, 19, 59)]",2023-02-17,Maersk
32,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-29 15:30:00,2023-05-03 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[[[], '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008'], ['barge']]","[datetime.datetime(2023, 3, 29, 15, 30), datetime.datetime(2023, 4, 11, 12, 30), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1), datetime.datetime(2023, 5, 2, 20, 0), datetime.datetime(2023, 5, 3, 20, 0)]",2023-02-17,Maersk
33,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-04-05 15:30:00,2023-05-10 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[[[], '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009'], ['barge']]","[datetime.datetime(2023, 4, 5, 15, 30), datetime.datetime(2023, 4, 18, 12, 30), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1), datetime.datetime(2023, 5, 9, 20, 0), datetime.datetime(2023, 5, 10, 20, 0)]",2023-02-17,Maersk
34,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-04-12 15:30:00,2023-05-17 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[[[], '9392925', 'CLX', 'SG', '9V7498', '2008'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008'], ['barge']]","[datetime.datetime(2023, 4, 12, 15, 30), datetime.datetime(2023, 4, 25, 12, 30), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1), datetime.datetime(2023, 5, 16, 20, 0), datetime.datetime(2023, 5, 17, 20, 0)]",2023-02-17,Maersk
35,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-02-20 16:00:00,2023-03-11 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LARS MAERSK', '9294379', 'ECUMED', 'DK', 'OVSB2', '2004'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","[datetime.datetime(2023, 2, 20, 16, 0), datetime.datetime(2023, 2, 21, 11, 0), datetime.datetime(2023, 2, 25, 2, 0), datetime.datetime(2023, 3, 11, 6, 0)]",2023-02-17,Maersk
36,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-02-27 16:00:00,2023-03-18 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LUNA MAERSK', '9190781', 'ECUMED', 'DK', 'OWFT2', '2001'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","[datetime.datetime(2023, 2, 27, 16, 0), datetime.datetime(2023, 2, 28, 14, 0), datetime.datetime(2023, 3, 3, 14, 30), datetime.datetime(2023, 3, 18, 6, 0)]",2023-02-17,Maersk
37,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-03-06 16:00:00,2023-03-25 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['SC MONTREUX', '9295414', 'ECUMED', 'MH', 'V7A2549', '2005'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","[datetime.datetime(2023, 3, 6, 16, 0), datetime.datetime(2023, 3, 7, 14, 0), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 25, 6, 0)]",2023-02-17,Maersk
