,Origin,Destination,Departure time,Arrival time,Ports,Vessels,Dates
0,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,21 Dec 2022 05:22,25 Jan 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","['21 Dec 2022 05:22', '03 Jan 2023 12:30', '06 Jan 2023 14:30', '25 Jan 2023 09:59']"
1,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,21 Dec 2022 05:22,25 Jan 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","['21 Dec 2022 05:22', '25 Jan 2023 09:59']"
2,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,28 Dec 2022 15:30,01 Feb 2023 10:01,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","['28 Dec 2022 15:30', '10 Jan 2023 12:30', '13 Jan 2023 14:30', '01 Feb 2023 10:01']"
3,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,28 Dec 2022 15:30,01 Feb 2023 10:01,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","['28 Dec 2022 15:30', '01 Feb 2023 10:01']"
4,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,04 Jan 2023 15:30,08 Feb 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","['04 Jan 2023 15:30', '17 Jan 2023 12:30', '20 Jan 2023 14:30', '08 Feb 2023 09:59']"
5,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,04 Jan 2023 15:30,08 Feb 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","['04 Jan 2023 15:30', '08 Feb 2023 09:59']"
6,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,11 Jan 2023 15:30,15 Feb 2023 10:00,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","['11 Jan 2023 15:30', '24 Jan 2023 12:30', '27 Jan 2023 14:30', '15 Feb 2023 10:00']"
7,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,11 Jan 2023 15:30,15 Feb 2023 10:00,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","['11 Jan 2023 15:30', '15 Feb 2023 10:00']"
8,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,18 Jan 2023 15:30,22 Feb 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['18 Jan 2023 15:30', '31 Jan 2023 12:30', '03 Feb 2023 14:30', '22 Feb 2023 09:58']"
9,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,18 Jan 2023 15:30,22 Feb 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['18 Jan 2023 15:30', '22 Feb 2023 09:58']"
10,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,18 Jan 2023 15:30,22 Feb 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['18 Jan 2023 15:30', '31 Jan 2023 12:30', '03 Feb 2023 14:30', '22 Feb 2023 09:58']"
11,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,18 Jan 2023 15:30,22 Feb 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['18 Jan 2023 15:30', '22 Feb 2023 09:58']"
12,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,25 Jan 2023 15:30,04 Mar 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['25 Jan 2023 15:30', '07 Feb 2023 12:30', '11 Feb 2023 14:30', '04 Mar 2023 09:59']"
13,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,25 Jan 2023 15:30,04 Mar 2023 09:59,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['25 Jan 2023 15:30', '04 Mar 2023 09:59']"
14,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,01 Feb 2023 15:30,11 Mar 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","['01 Feb 2023 15:30', '14 Feb 2023 12:30', '18 Feb 2023 14:30', '11 Mar 2023 09:58']"
15,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,01 Feb 2023 15:30,11 Mar 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","['01 Feb 2023 15:30', '11 Mar 2023 09:58']"
16,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,08 Feb 2023 15:30,17 Mar 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","['08 Feb 2023 15:30', '21 Feb 2023 12:30', '25 Feb 2023 14:30', '17 Mar 2023 09:58']"
17,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,08 Feb 2023 15:30,17 Mar 2023 09:58,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","['08 Feb 2023 15:30', '17 Mar 2023 09:58']"
18,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,15 Feb 2023 15:30,24 Mar 2023 10:00,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","['15 Feb 2023 15:30', '28 Feb 2023 12:30', '05 Mar 2023 14:30', '24 Mar 2023 10:00']"
19,Arica Terminal Puerto Arica (TPA),Amsterdam Container Terminal Vrede Amsterdam,15 Feb 2023 15:30,24 Mar 2023 10:00,"['Arica Terminal Puerto Arica (TPA)', 'Amsterdam Container Terminal Vrede Amsterdam']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BUTON', '9392925', 'CLX', 'SG', '9V7498', '2008']]","['15 Feb 2023 15:30', '24 Mar 2023 10:00']"
20,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,21 Dec 2022 05:22,28 Jan 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","['21 Dec 2022 05:22', '27 Dec 2022 07:00', '01 Jan 2023 19:00', '28 Jan 2023 06:00']"
21,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,21 Dec 2022 05:22,28 Jan 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BRATAN', '9394894', 'CLX', 'SG', '9V8044', '2009']]","['21 Dec 2022 05:22', '28 Jan 2023 06:00']"
22,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,28 Dec 2022 15:30,04 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","['28 Dec 2022 15:30', '03 Jan 2023 07:00', '07 Jan 2023 07:00', '04 Feb 2023 06:00']"
23,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,28 Dec 2022 15:30,04 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BALI', '9394870', 'CLX', 'SG', '9V7499', '2008']]","['28 Dec 2022 15:30', '04 Feb 2023 06:00']"
24,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,04 Jan 2023 15:30,11 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","['04 Jan 2023 15:30', '10 Jan 2023 07:00', '14 Jan 2023 07:00', '11 Feb 2023 06:00']"
25,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,04 Jan 2023 15:30,11 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATUR', '9402029', 'CLX', 'SG', '9V8207', '2009']]","['04 Jan 2023 15:30', '11 Feb 2023 06:00']"
26,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,11 Jan 2023 15:30,18 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['11 Jan 2023 15:30', '17 Jan 2023 07:00', '21 Jan 2023 07:00', '18 Feb 2023 06:00']"
27,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,11 Jan 2023 15:30,18 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['MAERSK BULAN', '9355343', 'CLX', 'SG', '9V7693', '2008']]","['11 Jan 2023 15:30', '18 Feb 2023 06:00']"
28,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,18 Jan 2023 15:30,27 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['18 Jan 2023 15:30', '24 Jan 2023 07:00', '28 Jan 2023 07:00', '27 Feb 2023 06:00']"
29,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,18 Jan 2023 15:30,27 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['18 Jan 2023 15:30', '27 Feb 2023 06:00']"
30,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,18 Jan 2023 15:30,27 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['18 Jan 2023 15:30', '24 Jan 2023 07:00', '28 Jan 2023 07:00', '27 Feb 2023 06:00']"
31,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,18 Jan 2023 15:30,27 Feb 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['JEPPESEN MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BRANI', '9409352', 'CLX', 'SG', '9V8208', '2010']]","['18 Jan 2023 15:30', '27 Feb 2023 06:00']"
32,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,25 Jan 2023 15:30,06 Mar 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","['25 Jan 2023 15:30', '31 Jan 2023 07:00', '04 Feb 2023 07:00', '06 Mar 2023 06:00']"
33,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,25 Jan 2023 15:30,06 Mar 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Antwerp PSA Antwerp K913 Noordzee']","[['JENS MAERSK', '-', '-', '-', '-', '-'], ['MAERSK BATAM', '9355331', 'CLX', 'SG', '9VHF2', '2008']]","['25 Jan 2023 15:30', '06 Mar 2023 06:00']"
34,Arica Terminal Puerto Arica (TPA),Antwerp PSA Antwerp K913 Noordzee,01 Feb 2023 15:30,13 Mar 2023 06:00,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Antwerp PSA Antwerp K913 Noordzee']","[['FORT DESAIX', '-', '-', '-', '-', '-'], ['SAFMARINE BENGUELA', '9355367', 'CLX', 'HK', 'VRLA3', '2009']]","['01 Feb 2023 15:30', '07 Feb 2023 07:00', '11 Feb 2023 07:00', '13 Mar 2023 06:00']"
